Area,Country,Measure Names,Quarter,Rectangle,Regulated gear,Special condition,Species,Vessel length,Year,Measure Values
7BCEFGHJK,SCO,Landings (t) ,1,30E1,TR1,NONE,COD,O15M,2011,0.0796
7BCEFGHJK,IRL,Landings (t) ,1,30E1,TR1,NONE,COD,O15M,2011,13.07
7BCEFGHJK,FRA,Landings (t) ,1,30E1,TR1,NONE,COD,O15M,2011,2.9565
7BCEFGHJK,IRL,Landings (t) ,1,30E1,TR1,NONE,COD,O10T15M,2011,0.07
7BCEFGHJK,IRL,Landings (t) ,1,30E1,GN1,NONE,COD,O15M,2011,0.28
7BCEFGHJK,IRL,Landings (t) ,1,30E1,BT2,NONE,COD,O15M,2011,2.15
7BCEFGHJK,IRL,Landings (t) ,1,30E0,TR2,NONE,COD,O15M,2011,0.99
7BCEFGHJK,IRL,Landings (t) ,1,30E0,TR2,NONE,COD,O10T15M,2011,0.21
7BCEFGHJK,SCO,Landings (t) ,1,30E0,TR1,NONE,COD,O15M,2011,0.4861
7BCEFGHJK,IRL,Landings (t) ,1,30E0,TR1,NONE,COD,O15M,2011,8.71
7BCEFGHJK,FRA,Landings (t) ,1,30E0,TR1,NONE,COD,O15M,2011,1.125
7BCEFGHJK,ENG,Landings (t) ,1,30E0,TR1,NONE,COD,O15M,2011,0.0622
7BCEFGHJK,IRL,Landings (t) ,1,30E0,TR1,NONE,COD,O10T15M,2011,0.23
7BCEFGHJK,IRL,Landings (t) ,1,30E0,GN1,NONE,COD,O15M,2011,2.17
7BCEFGHJK,ENG,Landings (t) ,1,30E0,GN1,NONE,COD,O15M,2011,0.1356
7BCEFGHJK,IRL,Landings (t) ,1,30E0,BT2,NONE,COD,O15M,2011,1.47
7BCEFGHJK,SCO,Landings (t) ,1,30D9,TR1,NONE,COD,O15M,2011,0.1101
7BCEFGHJK,IRL,Landings (t) ,1,30D9,TR1,NONE,COD,O15M,2011,0.22
7BCEFGHJK,IRL,Landings (t) ,1,30D9,GN1,NONE,COD,O15M,2011,0.63
7BCEFGHJK,FRA,Landings (t) ,1,30D8,TR2,NONE,COD,O15M,2011,0.08
7BCEFGHJK,IRL,Landings (t) ,1,30D8,TR1,NONE,COD,O15M,2011,0.12
7BCEFGHJK,FRA,Landings (t) ,1,29E7,TR3,NONE,COD,O15M,2011,0.025
7BCEFGHJK,ENG,Landings (t) ,1,29E7,TR2,NONE,COD,U10M,2011,0.4021
7BCEFGHJK,SCO,Landings (t) ,1,29E7,TR2,NONE,COD,O15M,2011,0.8607
7BCEFGHJK,NED,Landings (t) ,1,29E7,TR2,NONE,COD,O15M,2011,2.722
7BCEFGHJK,FRA,Landings (t) ,1,29E7,TR2,NONE,COD,O15M,2011,7.9595
7BCEFGHJK,ENG,Landings (t) ,1,29E7,TR2,NONE,COD,O15M,2011,0.2258
7BCEFGHJK,BEL,Landings (t) ,1,29E7,TR2,NONE,COD,O15M,2011,3.92
7BCEFGHJK,ENG,Landings (t) ,1,29E7,TR2,NONE,COD,O10T15M,2011,0.7587
7BCEFGHJK,FRA,Landings (t) ,1,29E7,TR1,NONE,COD,O15M,2011,0.272
7BCEFGHJK,FRA,Landings (t) ,1,29E7,OTTER,NONE,COD,O15M,2011,0.05
7BCEFGHJK,ENG,Landings (t) ,1,29E7,GN1,NONE,COD,O10T15M,2011,0.3478
7BCEFGHJK,ENG,Landings (t) ,1,29E7,DREDGE,NONE,COD,O15M,2011,0.0504
7BCEFGHJK,ENG,Landings (t) ,1,29E7,BT2,NONE,COD,O15M,2011,0.0658
7BCEFGHJK,BEL,Landings (t) ,1,29E7,BT2,NONE,COD,O15M,2011,1.028
7BCEFGHJK,ENG,Landings (t) ,1,29E6,TR2,NONE,COD,U10M,2011,1.6497
7BCEFGHJK,NED,Landings (t) ,1,29E6,TR2,NONE,COD,O15M,2011,0.028
7BCEFGHJK,FRA,Landings (t) ,1,29E6,TR2,NONE,COD,O15M,2011,0.6835
7BCEFGHJK,ENG,Landings (t) ,1,29E6,TR2,NONE,COD,O10T15M,2011,3.6281
7BCEFGHJK,ENG,Landings (t) ,1,29E6,POTS,NONE,COD,U10M,2011,0.045
7BCEFGHJK,ENG,Landings (t) ,1,29E6,PEL_TRAWL,NONE,COD,O10T15M,2011,0.0444
7BCEFGHJK,FRA,Landings (t) ,1,29E6,LL1,NONE,COD,U10M,2011,0.03
7BCEFGHJK,ENG,Landings (t) ,1,29E6,LL1,NONE,COD,U10M,2011,0.2936
7BCEFGHJK,ENG,Landings (t) ,1,29E6,LL1,NONE,COD,O10T15M,2011,0.0035
7BCEFGHJK,ENG,Landings (t) ,1,29E6,GT1,NONE,COD,U10M,2011,0.1554
7BCEFGHJK,FRA,Landings (t) ,1,29E6,GN1,NONE,COD,U10M,2011,0.08
7BCEFGHJK,ENG,Landings (t) ,1,29E6,GN1,NONE,COD,U10M,2011,2.7009
7BCEFGHJK,ENG,Landings (t) ,1,29E6,GN1,NONE,COD,O10T15M,2011,0.0019
7BCEFGHJK,ENG,Landings (t) ,1,29E6,DREDGE,NONE,COD,O15M,2011,0.0281
7BCEFGHJK,ENG,Landings (t) ,1,29E6,DREDGE,NONE,COD,O10T15M,2011,0.0066
7BCEFGHJK,ENG,Landings (t) ,1,29E6,BT2,NONE,COD,O15M,2011,0.5515
7BCEFGHJK,BEL,Landings (t) ,1,29E6,BT2,NONE,COD,O15M,2011,0.265
7BCEFGHJK,ENG,Landings (t) ,1,29E6,BT2,NONE,COD,O10T15M,2011,0.1968
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR2,NONE,COD,U10M,2011,2.2715
7BCEFGHJK,NED,Landings (t) ,1,29E5,TR2,NONE,COD,O15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,1,29E5,TR2,NONE,COD,O15M,2011,0.513
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR2,NONE,COD,O15M,2011,0.2373
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR2,NONE,COD,O10T15M,2011,6.0841
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR1,NONE,COD,U10M,2011,0.422
7BCEFGHJK,FRA,Landings (t) ,1,29E5,TR1,NONE,COD,O15M,2011,1.357
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR1,NONE,COD,O15M,2011,0.4318
7BCEFGHJK,ENG,Landings (t) ,1,29E5,TR1,NONE,COD,O10T15M,2011,2.3493
7BCEFGHJK,ENG,Landings (t) ,1,29E5,POTS,NONE,COD,U10M,2011,0.0038
7BCEFGHJK,ENG,Landings (t) ,1,29E5,POTS,NONE,COD,O10T15M,2011,0.0034
7BCEFGHJK,ENG,Landings (t) ,1,29E5,LL1,NONE,COD,U10M,2011,2.1296
7BCEFGHJK,ENG,Landings (t) ,1,29E5,GN1,NONE,COD,U10M,2011,17.3178
7BCEFGHJK,ENG,Landings (t) ,1,29E5,GN1,NONE,COD,O10T15M,2011,0.8073
7BCEFGHJK,ENG,Landings (t) ,1,29E5,DREDGE,NONE,COD,U10M,2011,0.0102
7BCEFGHJK,ENG,Landings (t) ,1,29E5,BT2,NONE,COD,O15M,2011,0.0959
7BCEFGHJK,FRA,Landings (t) ,1,29E4,TR2,NONE,COD,O15M,2011,0.666
7BCEFGHJK,ENG,Landings (t) ,1,29E4,TR2,NONE,COD,O10T15M,2011,0.2078
7BCEFGHJK,ENG,Landings (t) ,1,29E4,TR1,NONE,COD,U10M,2011,0.153
7BCEFGHJK,SCO,Landings (t) ,1,29E4,TR1,NONE,COD,O15M,2011,0.2826
7BCEFGHJK,FRA,Landings (t) ,1,29E4,TR1,NONE,COD,O15M,2011,23.8805
7BCEFGHJK,ENG,Landings (t) ,1,29E4,TR1,NONE,COD,O15M,2011,0.0139
7BCEFGHJK,ENG,Landings (t) ,1,29E4,TR1,NONE,COD,O10T15M,2011,0.1984
7BCEFGHJK,ENG,Landings (t) ,1,29E4,POTS,NONE,COD,U10M,2011,0.0351
7BCEFGHJK,ENG,Landings (t) ,1,29E4,LL1,NONE,COD,U10M,2011,2.3137
7BCEFGHJK,ENG,Landings (t) ,1,29E4,GN1,NONE,COD,U10M,2011,11.7375
7BCEFGHJK,ENG,Landings (t) ,1,29E4,GN1,NONE,COD,O15M,2011,0.0678
7BCEFGHJK,ENG,Landings (t) ,1,29E4,GN1,NONE,COD,O10T15M,2011,0.6051
7BCEFGHJK,ENG,Landings (t) ,1,29E4,BT2,NONE,COD,O15M,2011,6.3155
7BCEFGHJK,BEL,Landings (t) ,1,29E4,BT2,NONE,COD,O15M,2011,2.788
7BCEFGHJK,ENG,Landings (t) ,1,29E4,BT2,NONE,COD,O10T15M,2011,0.0122
7BCEFGHJK,FRA,Landings (t) ,1,29E3,TR2,NONE,COD,O15M,2011,1.045
7BCEFGHJK,SCO,Landings (t) ,1,29E3,TR1,NONE,COD,O15M,2011,0.038
7BCEFGHJK,FRA,Landings (t) ,1,29E3,TR1,NONE,COD,O15M,2011,36.697
7BCEFGHJK,ENG,Landings (t) ,1,29E3,TR1,NONE,COD,O10T15M,2011,0.1129
7BCEFGHJK,ENG,Landings (t) ,1,29E3,GN1,NONE,COD,O15M,2011,3.7335
7BCEFGHJK,ENG,Landings (t) ,1,29E3,GN1,NONE,COD,O10T15M,2011,5.9205
7BCEFGHJK,IRL,Landings (t) ,1,29E3,BT2,NONE,COD,O15M,2011,0.88
7BCEFGHJK,ENG,Landings (t) ,1,29E3,BT2,NONE,COD,O15M,2011,0.1662
7BCEFGHJK,BEL,Landings (t) ,1,29E3,BT2,NONE,COD,O15M,2011,4.34
7BCEFGHJK,IRL,Landings (t) ,1,29E2,TR1,NONE,COD,O15M,2011,2.21
7BCEFGHJK,FRA,Landings (t) ,1,29E2,TR1,NONE,COD,O15M,2011,9.924
7BCEFGHJK,ENG,Landings (t) ,1,29E2,GN1,NONE,COD,O15M,2011,0.0772
7BCEFGHJK,ENG,Landings (t) ,1,29E2,GN1,NONE,COD,O10T15M,2011,0.1431
7BCEFGHJK,IRL,Landings (t) ,1,29E1,TR2,NONE,COD,O15M,2011,0.37
7BCEFGHJK,IRL,Landings (t) ,1,29E1,TR1,NONE,COD,O15M,2011,9.29
7BCEFGHJK,FRA,Landings (t) ,1,29E1,TR1,NONE,COD,O15M,2011,1.561
7BCEFGHJK,ENG,Landings (t) ,1,29E1,TR1,NONE,COD,O15M,2011,0.0396
7BCEFGHJK,ENG,Landings (t) ,1,29E1,GN1,NONE,COD,O15M,2011,0.0428
7BCEFGHJK,ENG,Landings (t) ,1,29E0,TR2,NONE,COD,O15M,2011,0.0197
7BCEFGHJK,SCO,Landings (t) ,1,29E0,TR1,NONE,COD,O15M,2011,0.1089
7BCEFGHJK,IRL,Landings (t) ,1,29E0,TR1,NONE,COD,O15M,2011,3.12
7BCEFGHJK,FRA,Landings (t) ,1,29E0,TR1,NONE,COD,O15M,2011,0.055
7BCEFGHJK,ENG,Landings (t) ,1,29E0,TR1,NONE,COD,O15M,2011,0.0706
7BCEFGHJK,IRL,Landings (t) ,1,29E0,GN1,NONE,COD,O15M,2011,0.54
7BCEFGHJK,SCO,Landings (t) ,1,29D9,TR1,NONE,COD,O15M,2011,0.0059
7BCEFGHJK,IRL,Landings (t) ,1,29D9,TR1,NONE,COD,O15M,2011,0.35
7BCEFGHJK,FRA,Landings (t) ,1,29D9,TR1,NONE,COD,O15M,2011,0.16
7BCEFGHJK,ENG,Landings (t) ,1,29D9,TR1,NONE,COD,O15M,2011,0.0608
7BCEFGHJK,IRL,Landings (t) ,1,29D9,GN1,NONE,COD,O15M,2011,1.33
7BCEFGHJK,FRA,Landings (t) ,1,28E7,TR3,NONE,COD,O15M,2011,0.035
7BCEFGHJK,SCO,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,0.1691
7BCEFGHJK,NED,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,0.334
7BCEFGHJK,GBJ,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,0.094
7BCEFGHJK,FRA,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,4.38
7BCEFGHJK,ENG,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,0.2786
7BCEFGHJK,BEL,Landings (t) ,1,28E7,TR2,NONE,COD,O15M,2011,0.14
7BCEFGHJK,FRA,Landings (t) ,1,28E7,TR1,NONE,COD,O15M,2011,0.1225
7BCEFGHJK,FRA,Landings (t) ,1,28E7,LL1,NONE,COD,O10T15M,2011,0.005
7BCEFGHJK,ENG,Landings (t) ,1,28E7,GN1,NONE,COD,O10T15M,2011,0.0056
7BCEFGHJK,ENG,Landings (t) ,1,28E7,DREDGE,NONE,COD,O15M,2011,0.0019
7BCEFGHJK,ENG,Landings (t) ,1,28E7,BT2,NONE,COD,O15M,2011,0.0653
7BCEFGHJK,BEL,Landings (t) ,1,28E7,BT2,NONE,COD,O15M,2011,0.179
7BCEFGHJK,SCO,Landings (t) ,1,28E6,TR2,NONE,COD,O15M,2011,0.5796
7BCEFGHJK,NED,Landings (t) ,1,28E6,TR2,NONE,COD,O15M,2011,0.354
7BCEFGHJK,FRA,Landings (t) ,1,28E6,TR2,NONE,COD,O15M,2011,6.5172
7BCEFGHJK,ENG,Landings (t) ,1,28E6,TR2,NONE,COD,O15M,2011,0.3183
7BCEFGHJK,ENG,Landings (t) ,1,28E6,TR2,NONE,COD,O10T15M,2011,0.0097
7BCEFGHJK,FRA,Landings (t) ,1,28E6,TR1,NONE,COD,O15M,2011,0.4198
7BCEFGHJK,ENG,Landings (t) ,1,28E6,GN1,NONE,COD,O15M,2011,0.0128
7BCEFGHJK,ENG,Landings (t) ,1,28E6,GN1,NONE,COD,O10T15M,2011,0.0425
7BCEFGHJK,ENG,Landings (t) ,1,28E6,BT2,NONE,COD,O15M,2011,1.6292
7BCEFGHJK,BEL,Landings (t) ,1,28E6,BT2,NONE,COD,O15M,2011,0.25
7BCEFGHJK,FRA,Landings (t) ,1,28E5,TR3,NONE,COD,O15M,2011,0.329
7BCEFGHJK,NED,Landings (t) ,1,28E5,TR2,NONE,COD,O15M,2011,1.333
7BCEFGHJK,FRA,Landings (t) ,1,28E5,TR2,NONE,COD,O15M,2011,14.1106
7BCEFGHJK,ENG,Landings (t) ,1,28E5,TR2,NONE,COD,O15M,2011,0.4322
7BCEFGHJK,BEL,Landings (t) ,1,28E5,TR2,NONE,COD,O15M,2011,1.129
7BCEFGHJK,ENG,Landings (t) ,1,28E5,TR2,NONE,COD,O10T15M,2011,0.1074
7BCEFGHJK,SCO,Landings (t) ,1,28E5,TR1,NONE,COD,O15M,2011,1.074
7BCEFGHJK,FRA,Landings (t) ,1,28E5,TR1,NONE,COD,O15M,2011,19.2711
7BCEFGHJK,ENG,Landings (t) ,1,28E5,TR1,NONE,COD,O10T15M,2011,0.1664
7BCEFGHJK,FRA,Landings (t) ,1,28E5,NONE,NONE,COD,O15M,2011,0.045
7BCEFGHJK,FRA,Landings (t) ,1,28E5,GT1,NONE,COD,U10M,2011,1.08
7BCEFGHJK,FRA,Landings (t) ,1,28E5,GT1,NONE,COD,O10T15M,2011,0.01
7BCEFGHJK,ENG,Landings (t) ,1,28E5,GN1,NONE,COD,O15M,2011,0.0696
7BCEFGHJK,ENG,Landings (t) ,1,28E5,GN1,NONE,COD,O10T15M,2011,0.3523
7BCEFGHJK,ENG,Landings (t) ,1,28E5,DREDGE,NONE,COD,O15M,2011,0.0387
7BCEFGHJK,ENG,Landings (t) ,1,28E5,BT2,NONE,COD,O15M,2011,1.7823
7BCEFGHJK,BEL,Landings (t) ,1,28E5,BT2,NONE,COD,O15M,2011,0.065
7BCEFGHJK,FRA,Landings (t) ,1,28E4,TR3,NONE,COD,O15M,2011,0.132
7BCEFGHJK,ENG,Landings (t) ,1,28E4,TR2,NONE,COD,U10M,2011,0.0046
7BCEFGHJK,SCO,Landings (t) ,1,28E4,TR2,NONE,COD,O15M,2011,0.0082
7BCEFGHJK,NED,Landings (t) ,1,28E4,TR2,NONE,COD,O15M,2011,0.075
7BCEFGHJK,FRA,Landings (t) ,1,28E4,TR2,NONE,COD,O15M,2011,4.168
7BCEFGHJK,ENG,Landings (t) ,1,28E4,TR2,NONE,COD,O15M,2011,1.0518
7BCEFGHJK,SCO,Landings (t) ,1,28E4,TR2,NONE,COD,O10T15M,2011,0.0108
7BCEFGHJK,ENG,Landings (t) ,1,28E4,TR2,NONE,COD,O10T15M,2011,0.0839
7BCEFGHJK,SCO,Landings (t) ,1,28E4,TR1,NONE,COD,O15M,2011,0.2079
7BCEFGHJK,FRA,Landings (t) ,1,28E4,TR1,NONE,COD,O15M,2011,9.9035
7BCEFGHJK,ENG,Landings (t) ,1,28E4,TR1,NONE,COD,O15M,2011,1.2133
7BCEFGHJK,SCO,Landings (t) ,1,28E4,TR1,NONE,COD,O10T15M,2011,0.049
7BCEFGHJK,ENG,Landings (t) ,1,28E4,TR1,NONE,COD,O10T15M,2011,1.3626
7BCEFGHJK,ENG,Landings (t) ,1,28E4,POTS,NONE,COD,U10M,2011,0.088
7BCEFGHJK,ENG,Landings (t) ,1,28E4,LL1,NONE,COD,U10M,2011,0.3063
7BCEFGHJK,ENG,Landings (t) ,1,28E4,GN1,NONE,COD,U10M,2011,3.6966
7BCEFGHJK,ENG,Landings (t) ,1,28E4,GN1,NONE,COD,O15M,2011,0.2412
7BCEFGHJK,ENG,Landings (t) ,1,28E4,GN1,NONE,COD,O10T15M,2011,0.8231
7BCEFGHJK,ENG,Landings (t) ,1,28E4,BT2,NONE,COD,O15M,2011,0.9937
7BCEFGHJK,ENG,Landings (t) ,1,28E3,TR2,NONE,COD,U10M,2011,0.1088
7BCEFGHJK,FRA,Landings (t) ,1,28E3,TR2,NONE,COD,O15M,2011,0.325
7BCEFGHJK,ENG,Landings (t) ,1,28E3,TR2,NONE,COD,O15M,2011,0.0046
7BCEFGHJK,FRA,Landings (t) ,1,28E3,TR2,NONE,COD,O10T15M,2011,0.04
7BCEFGHJK,SCO,Landings (t) ,1,28E3,TR1,NONE,COD,O15M,2011,0.4158
7BCEFGHJK,FRA,Landings (t) ,1,28E3,TR1,NONE,COD,O15M,2011,5.2225
7BCEFGHJK,ENG,Landings (t) ,1,28E3,TR1,NONE,COD,O15M,2011,0.1516
7BCEFGHJK,FRA,Landings (t) ,1,28E3,OTTER,NONE,COD,U10M,2011,0.085
7BCEFGHJK,ENG,Landings (t) ,1,28E3,GN1,NONE,COD,U10M,2011,0.2758
7BCEFGHJK,ENG,Landings (t) ,1,28E3,GN1,NONE,COD,O15M,2011,0.2645
7BCEFGHJK,ENG,Landings (t) ,1,28E3,BT2,NONE,COD,O15M,2011,0.0806
7BCEFGHJK,FRA,Landings (t) ,1,28E2,TR2,NONE,COD,O15M,2011,0.004
7BCEFGHJK,IRL,Landings (t) ,1,28E2,TR1,NONE,COD,O15M,2011,4.34
7BCEFGHJK,FRA,Landings (t) ,1,28E2,TR1,NONE,COD,O15M,2011,12.7484
7BCEFGHJK,ENG,Landings (t) ,1,28E2,GN1,NONE,COD,O15M,2011,0.372
7BCEFGHJK,ENG,Landings (t) ,1,28E2,GN1,NONE,COD,O10T15M,2011,0.0391
7BCEFGHJK,ENG,Landings (t) ,1,28E2,BT2,NONE,COD,O15M,2011,0.0695
7BCEFGHJK,BEL,Landings (t) ,1,28E2,BT2,NONE,COD,O15M,2011,0.04
7BCEFGHJK,IRL,Landings (t) ,1,28E1,TR1,NONE,COD,O15M,2011,1.95
7BCEFGHJK,FRA,Landings (t) ,1,28E1,TR1,NONE,COD,O15M,2011,1.8365
7BCEFGHJK,ENG,Landings (t) ,1,28E1,TR1,NONE,COD,O15M,2011,0.0942
7BCEFGHJK,FRA,Landings (t) ,1,28E1,OTTER,NONE,COD,O15M,2011,0.025
7BCEFGHJK,FRA,Landings (t) ,1,28E0,TR2,NONE,COD,O15M,2011,2.524
7BCEFGHJK,SCO,Landings (t) ,1,28E0,TR1,NONE,COD,O15M,2011,0.1024
7BCEFGHJK,ENG,Landings (t) ,1,28E0,TR1,NONE,COD,O15M,2011,0.0707
7BCEFGHJK,FRA,Landings (t) ,1,28E0,PEL_TRAWL,NONE,COD,O15M,2011,0.7
7BCEFGHJK,FRA,Landings (t) ,1,28E0,OTTER,NONE,COD,O15M,2011,0.225
7BCEFGHJK,FRA,Landings (t) ,1,28E0,GT1,NONE,COD,O15M,2011,0.156
7BCEFGHJK,FRA,Landings (t) ,1,28E0,GT1,NONE,COD,O10T15M,2011,0.06
7BCEFGHJK,SCO,Landings (t) ,1,28D9,TR1,NONE,COD,O15M,2011,0.0035
7BCEFGHJK,IRL,Landings (t) ,1,28D9,TR1,NONE,COD,O15M,2011,0.14
7BCEFGHJK,ENG,Landings (t) ,1,28D9,GN1,NONE,COD,O15M,2011,0.2918
7BCEFGHJK,SCO,Landings (t) ,1,28D8,TR1,NONE,COD,O15M,2011,0.0072
7BCEFGHJK,FRA,Landings (t) ,1,27E8,TR2,NONE,COD,O15M,2011,0.007
7BCEFGHJK,FRA,Landings (t) ,1,27E8,GT1,NONE,COD,U10M,2011,0.049
7BCEFGHJK,FRA,Landings (t) ,1,27E8,GT1,NONE,COD,O15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,1,27E8,GN1,NONE,COD,U10M,2011,0.002
7BCEFGHJK,FRA,Landings (t) ,1,27E8,DREDGE,NONE,COD,O15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,1,27E8,BT2,NONE,COD,O15M,2011,0.096
7BCEFGHJK,FRA,Landings (t) ,1,27E7,TR3,NONE,COD,O15M,2011,0.019
7BCEFGHJK,GBJ,Landings (t) ,1,27E7,TR2,NONE,COD,O15M,2011,0.0099
7BCEFGHJK,FRA,Landings (t) ,1,27E7,TR2,NONE,COD,O15M,2011,0.5605
7BCEFGHJK,GBG,Landings (t) ,1,27E7,TR2,NONE,COD,O10T15M,2011,0.0023
7BCEFGHJK,FRA,Landings (t) ,1,27E7,TR1,NONE,COD,O15M,2011,0.0025
7BCEFGHJK,FRA,Landings (t) ,1,27E7,BT2,NONE,COD,O10T15M,2011,0.006
7BCEFGHJK,FRA,Landings (t) ,1,27E6,TR2,NONE,COD,O15M,2011,1.9725
7BCEFGHJK,FRA,Landings (t) ,1,27E6,TR2,NONE,COD,O10T15M,2011,0.0796
7BCEFGHJK,ENG,Landings (t) ,1,27E6,TR2,NONE,COD,O10T15M,2011,0.0081
7BCEFGHJK,FRA,Landings (t) ,1,27E6,TR1,NONE,COD,O15M,2011,0.187
7BCEFGHJK,FRA,Landings (t) ,1,27E6,GT1,NONE,COD,O15M,2011,0.008
7BCEFGHJK,FRA,Landings (t) ,1,27E6,GT1,NONE,COD,O10T15M,2011,0.0938
7BCEFGHJK,FRA,Landings (t) ,1,27E6,GN1,NONE,COD,O15M,2011,0.119
7BCEFGHJK,FRA,Landings (t) ,1,27E6,GN1,NONE,COD,O10T15M,2011,0.022
7BCEFGHJK,BEL,Landings (t) ,1,27E6,BT2,NONE,COD,O15M,2011,0.448
7BCEFGHJK,FRA,Landings (t) ,1,27E5,TR2,NONE,COD,O15M,2011,5.848
7BCEFGHJK,FRA,Landings (t) ,1,27E5,TR1,NONE,COD,O15M,2011,2.3046
7BCEFGHJK,FRA,Landings (t) ,1,27E5,GT1,NONE,COD,O15M,2011,0.036
7BCEFGHJK,FRA,Landings (t) ,1,27E5,GT1,NONE,COD,O10T15M,2011,0.003
7BCEFGHJK,FRA,Landings (t) ,1,27E5,GN1,NONE,COD,O15M,2011,0.004
7BCEFGHJK,FRA,Landings (t) ,1,27E5,GN1,NONE,COD,O10T15M,2011,0.005
7BCEFGHJK,ENG,Landings (t) ,1,27E5,GN1,NONE,COD,O10T15M,2011,0.015
7BCEFGHJK,FRA,Landings (t) ,1,27E4,TR3,NONE,COD,O15M,2011,0.15
7BCEFGHJK,FRA,Landings (t) ,1,27E4,TR2,NONE,COD,O15M,2011,9.9301
7BCEFGHJK,FRA,Landings (t) ,1,27E4,TR1,NONE,COD,O15M,2011,5.6128
7BCEFGHJK,ENG,Landings (t) ,1,27E4,GN1,NONE,COD,O15M,2011,0.3047
7BCEFGHJK,ENG,Landings (t) ,1,27E4,GN1,NONE,COD,O10T15M,2011,0.0465
7BCEFGHJK,ENG,Landings (t) ,1,27E4,BT2,NONE,COD,O15M,2011,5.0584
7BCEFGHJK,FRA,Landings (t) ,1,27E3,TR2,NONE,COD,O15M,2011,4.4001
7BCEFGHJK,FRA,Landings (t) ,1,27E3,TR1,NONE,COD,O15M,2011,3.535
7BCEFGHJK,FRA,Landings (t) ,1,27E3,GN1,NONE,COD,O15M,2011,0.01
7BCEFGHJK,ENG,Landings (t) ,1,27E3,GN1,NONE,COD,O15M,2011,0.3372
7BCEFGHJK,ENG,Landings (t) ,1,27E3,GN1,NONE,COD,O10T15M,2011,0.1174
7BCEFGHJK,ENG,Landings (t) ,1,27E3,BT2,NONE,COD,O15M,2011,1.8303
7BCEFGHJK,FRA,Landings (t) ,1,27E2,TR3,NONE,COD,O15M,2011,0.06
7BCEFGHJK,FRA,Landings (t) ,1,27E2,TR2,NONE,COD,O15M,2011,0.1
7BCEFGHJK,FRA,Landings (t) ,1,27E2,TR1,NONE,COD,O15M,2011,2.23
7BCEFGHJK,FRA,Landings (t) ,1,27E2,GT1,NONE,COD,O15M,2011,0.55
7BCEFGHJK,FRA,Landings (t) ,1,27E2,GN1,NONE,COD,O15M,2011,0.721
7BCEFGHJK,ENG,Landings (t) ,1,27E2,GN1,NONE,COD,O15M,2011,0.0202
7BCEFGHJK,ENG,Landings (t) ,1,27E2,BT2,NONE,COD,O15M,2011,0.2135
7BCEFGHJK,IRL,Landings (t) ,1,27E1,TR2,NONE,COD,O15M,2011,2
7BCEFGHJK,FRA,Landings (t) ,1,27E1,TR2,NONE,COD,O15M,2011,1.655
7BCEFGHJK,FRA,Landings (t) ,1,27E1,TR2,NONE,COD,O10T15M,2011,0.07
7BCEFGHJK,FRA,Landings (t) ,1,27E1,TR1,NONE,COD,O15M,2011,0.1255
7BCEFGHJK,IRL,Landings (t) ,1,27E0,TR2,NONE,COD,O15M,2011,1.23
7BCEFGHJK,FRA,Landings (t) ,1,27E0,TR2,NONE,COD,O15M,2011,0.84
7BCEFGHJK,FRA,Landings (t) ,1,27E0,GT1,NONE,COD,U10M,2011,0.096
7BCEFGHJK,FRA,Landings (t) ,1,27D9,TR2,NONE,COD,O15M,2011,0.035
7BCEFGHJK,IRL,Landings (t) ,1,27D9,TR1,NONE,COD,O15M,2011,0.04
7BCEFGHJK,FRA,Landings (t) ,1,27D8,TR2,NONE,COD,O15M,2011,0.035
7BCEFGHJK,SCO,Landings (t) ,1,27D8,TR1,NONE,COD,O15M,2011,0.0015
7BCEFGHJK,FRA,Landings (t) ,1,26E8,TR1,NONE,COD,O15M,2011,0.195
7BCEFGHJK,FRA,Landings (t) ,1,26E8,GT1,NONE,COD,U10M,2011,0.095
7BCEFGHJK,FRA,Landings (t) ,1,26E8,GN1,NONE,COD,U10M,2011,0.0107
7BCEFGHJK,FRA,Landings (t) ,1,26E8,DREDGE,NONE,COD,O10T15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,1,26E7,TR2,NONE,COD,O15M,2011,0.2865
7BCEFGHJK,FRA,Landings (t) ,1,26E7,TR2,NONE,COD,O10T15M,2011,0.3823
7BCEFGHJK,FRA,Landings (t) ,1,26E7,POTS,NONE,COD,U10M,2011,0.003
7BCEFGHJK,FRA,Landings (t) ,1,26E7,PEL_TRAWL,NONE,COD,O15M,2011,0.006
7BCEFGHJK,FRA,Landings (t) ,1,26E7,GT1,NONE,COD,U10M,2011,0.0073
7BCEFGHJK,FRA,Landings (t) ,1,26E7,GT1,NONE,COD,O15M,2011,0.008
